nasabah,tunaiATM,nontunaiATM,internet,debitbelanja,usia17_25,usia26_55,usia56,saldoharian,jeniskelamin
7251,6,0,0,1,0,0,1,0.686688898,0
7252,13,2,2,0,1,0,0,0.344837821,1
7253,10,2,1,2,0,0,1,0.439380516,0
7254,11,1,2,0,0,0,1,0.403335718,1
7255,11,1,0,1,0,0,1,0.75491974,0
7256,1,2,7,6,0,1,0,23.2788212,1
7257,7,3,0,2,1,0,0,0.336146216,0
7258,8,1,0,5,0,0,1,0.623330198,0
7259,9,1,0,8,0,1,0,1.319095562,0
7260,9,0,0,10,0,1,0,1.441139442,0
7261,11,0,0,6,0,1,0,1.694860414,0
7262,2,2,7,2,0,1,0,18.55543603,1
7263,8,0,1,8,0,0,1,1.118038004,1
7264,1,2,1,10,0,1,0,2.650273537,1
7265,11,2,1,2,0,0,1,0.729510998,1
7266,6,1,0,10,0,0,1,1.783548143,0
7267,11,1,2,7,0,1,0,0.877243764,0
7268,5,0,1,9,0,1,0,1.370882049,1
7269,8,1,1,1,1,0,0,0.357774052,1
7270,2,6,1,11,0,1,0,5.83728077,0
7271,1,2,4,4,0,0,1,16.18264289,1
7272,8,2,0,9,0,1,0,1.618183487,1
7273,6,2,2,12,0,1,0,0.765657447,1
7274,12,1,1,9,0,1,0,1.270541608,1
7275,8,0,1,0,0,0,1,0.893924489,1
7276,6,0,5,9,0,1,0,1.894041427,0
7277,3,4,1,9,1,0,0,5.735436423,0
7278,4,4,3,9,0,1,0,4.313134399,1
7279,1,1,5,2,1,0,0,22.96876458,1
7280,10,1,2,10,0,1,0,0.842849792,0
7281,7,2,2,2,1,0,0,0.844217357,1
7282,12,2,1,2,1,0,0,0.630360187,0
7283,11,0,2,0,1,0,0,0.51434378,0
7284,11,1,0,1,0,0,1,0.717694191,0
7285,2,7,2,11,0,1,0,3.314367149,0
7286,1,4,0,11,0,1,0,3.067724623,1
7287,11,1,2,0,0,0,1,0.547149164,1
7288,0,7,6,3,0,1,0,19.33520704,1
7289,9,0,3,8,0,1,0,1.334362839,0
7290,0,7,4,4,0,1,0,27.71477071,0
7291,11,1,1,3,0,1,0,0.529436583,1
7292,1,3,0,13,1,0,0,3.818093363,0
7293,11,4,2,10,0,1,0,1.236548969,0
7294,6,0,1,8,0,1,0,0.980767114,0
7295,10,0,0,14,0,0,1,1.184891885,0
7296,0,3,2,4,1,0,0,28.29343117,1
7297,7,2,1,10,0,0,1,0.668452346,0
7298,7,1,0,2,0,1,0,0.328326551,1
7299,9,3,1,1,1,0,0,0.537099334,1
7300,9,1,2,3,0,1,0,0.433973085,0
7301,10,1,2,0,0,0,1,0.580122621,0
7302,10,0,0,0,0,0,1,0.35466844,1
7303,4,2,1,12,0,1,0,5.100724909,0
7304,9,0,1,0,1,0,0,0.804196351,1
7305,1,4,0,8,0,1,0,2.381012122,1
7306,3,2,5,4,0,1,0,24.70375931,0
7307,11,2,1,11,0,1,0,1.228646114,0
7308,10,0,0,11,0,0,1,1.758950275,1
7309,4,1,0,8,1,0,0,4.604076048,0
7310,5,5,0,11,0,1,0,1.891261195,1
7311,10,1,0,0,0,1,0,0.409161701,1
7312,5,3,0,11,0,1,0,2.89406284,0
7313,7,1,1,0,0,1,0,0.746787279,0
7314,9,0,1,0,1,0,0,0.807960886,1
7315,1,3,1,13,0,1,0,5.390177709,0
7316,2,5,2,10,0,1,0,1.200105645,1
7317,8,0,1,0,0,0,1,0.819823396,1
7318,6,0,0,11,0,1,0,0.896295938,0
7319,11,0,0,2,1,0,0,0.848897939,0
7320,10,0,0,10,0,0,1,0.506345101,0
7321,3,2,1,9,1,0,0,1.596046906,0
7322,3,6,0,9,0,1,0,2.108592419,0
7323,9,0,1,2,1,0,0,0.822451772,0
7324,9,1,0,12,0,1,0,0.936756275,0
7325,13,1,1,12,0,1,0,1.377451952,0
7326,11,0,1,3,0,0,1,0.369802816,1
7327,9,1,2,9,0,1,0,1.565690904,1
7328,10,0,2,12,0,1,0,1.910199024,1
7329,7,0,1,9,0,1,0,0.962594046,1
7330,8,1,0,11,0,1,0,1.484211188,0
7331,7,1,3,3,0,1,0,0.868529021,1
7332,6,2,2,11,0,1,0,2.276073473,0
7333,8,0,3,9,0,1,0,1.352661766,0
7334,10,1,0,6,1,0,0,0.903688805,0
7335,12,1,0,0,1,0,0,0.533842686,1
7336,11,2,1,13,0,1,0,0.871223588,0
7337,12,1,0,8,0,1,0,1.869474459,1
7338,11,1,2,0,1,0,0,0.563555095,1
7339,10,0,0,8,1,0,0,0.750538845,0
7340,9,2,1,7,0,1,0,1.379025299,0
7341,13,1,0,8,0,1,0,1.018648641,0
7342,7,1,1,0,1,0,0,0.433485466,0
7343,4,12,6,2,0,1,0,15.01296843,0
7344,6,2,0,8,0,1,0,1.952286454,1
7345,11,0,2,3,1,0,0,0.341745034,1
7346,10,1,1,12,0,1,0,1.965687697,0
7347,7,2,1,0,0,0,1,0.341027593,1
7348,9,1,1,0,1,0,0,0.455718325,0
7349,5,3,0,14,0,1,0,2.41778255,1
7350,9,0,2,0,0,1,0,0.488963731,0
7351,9,1,3,5,0,1,0,1.358296408,0
7352,11,1,2,2,0,0,1,0.364398863,0
7353,4,1,2,10,0,1,0,3.273821927,0
7354,8,1,1,10,0,0,1,1.292575172,1
7355,9,0,0,7,0,1,0,0.834223699,0
7356,11,0,1,0,0,0,1,0.63257716,1
7357,6,4,3,11,1,0,0,4.767134523,1
7358,9,1,1,1,1,0,0,0.633615347,1
7359,9,1,3,8,0,1,0,1.932930585,0
7360,11,0,1,13,0,0,1,0.988265723,1
7361,9,0,0,13,0,1,0,0.747699313,1
7362,1,7,0,11,1,0,0,4.146850305,0
7363,8,0,1,11,0,1,0,0.610159095,0
7364,0,6,3,3,0,1,0,9.971926945,1
7365,1,6,3,9,0,1,0,3.288946906,0
7366,9,2,0,1,1,0,0,0.67369329,0
7367,9,2,0,6,0,0,1,0.619936725,0
7368,9,0,0,0,1,0,0,0.771265903,1
7369,9,1,0,10,0,1,0,0.980098519,1
7370,6,3,0,6,0,1,0,1.751038937,0
7371,0,3,3,10,0,1,0,4.622943868,1
7372,9,0,1,0,1,0,0,0.814797227,1
7373,5,1,0,9,0,1,0,5.410617946,0
7374,1,2,0,3,0,1,0,21.07759516,1
7375,10,2,0,7,0,1,0,1.8094653,1
7376,1,4,3,12,0,1,0,1.894914474,1
7377,11,1,1,9,0,1,0,1.325104067,0
7378,0,6,5,2,0,0,1,17.53486552,1
7379,7,0,1,10,0,1,0,0.648310033,0
7380,9,1,1,0,1,0,0,0.652514839,1
7381,7,1,5,1,0,0,1,0.340432526,1
7382,10,0,1,1,1,0,0,0.623047853,0
7383,10,2,1,10,0,0,1,1.12582319,1
7384,12,0,1,1,0,0,1,0.821493695,0
7385,11,0,0,2,0,0,1,0.629276006,0
7386,7,2,0,9,0,0,1,1.230568941,0
7387,5,2,0,0,0,0,1,0.422084985,1
7388,9,0,1,0,1,0,0,0.869426373,1
7389,2,1,1,9,0,1,0,5.825216292,0
7390,2,3,2,10,0,1,0,4.8023562,1
7391,3,1,2,13,0,1,0,3.202356342,0
7392,7,2,1,0,1,0,0,0.740043171,0
7393,7,2,2,8,0,1,0,1.26244631,0
7394,9,0,0,1,1,0,0,0.870852879,0
7395,6,6,0,10,1,0,0,2.184385738,1
7396,8,1,2,0,1,0,0,0.727047171,1
7397,5,3,1,9,0,1,0,5.691256102,1
7398,10,1,0,8,0,1,0,1.482333952,1
7399,0,2,0,13,0,1,0,4.492415078,0
7400,8,0,1,2,1,0,0,0.447823142,0
7401,4,4,2,10,0,1,0,2.935977628,0
7402,7,0,0,10,0,1,0,0.821060324,0
7403,3,2,2,9,0,1,0,4.889902789,1
7404,11,2,1,1,0,0,1,0.582507243,0
7405,11,1,0,1,0,0,1,0.883839681,1
7406,5,3,0,12,0,1,0,1.484725491,0
7407,6,1,1,2,1,0,0,0.743634164,0
7408,0,2,2,10,1,0,0,4.243823901,1
7409,7,1,3,1,1,0,0,0.336288904,0
7410,1,6,3,1,0,1,0,13.01461703,0
7411,8,0,1,9,0,1,0,1.082064408,1
7412,5,5,0,11,0,1,0,3.77769707,0
7413,8,0,1,1,1,0,0,0.439814183,1
7414,12,2,1,10,1,0,0,0.69340136,1
7415,10,0,0,1,0,0,1,0.866859667,1
7416,6,2,1,0,0,0,1,0.632061307,0
7417,8,0,2,11,0,1,0,1.805365052,0
7418,10,3,2,1,0,1,0,0.528632999,1
7419,4,3,2,12,0,1,0,5.159286607,0
7420,3,5,0,9,0,1,0,1.166275895,1
7421,8,3,2,10,0,1,0,1.946077522,0
7422,12,0,0,7,1,0,0,1.507296058,0
7423,2,6,0,12,0,1,0,5.819789891,1
7424,8,2,0,10,0,1,0,0.819107639,0
7425,2,10,1,9,0,1,0,3.70446121,0
7426,8,3,1,8,0,1,0,5.009444809,1
7427,7,2,2,1,1,0,0,0.703936609,1
7428,8,0,2,2,1,0,0,0.804250206,1
7429,5,0,3,12,0,1,0,3.373796452,0
7430,7,1,2,10,0,1,0,1.39537064,0
7431,10,1,2,5,1,0,0,0.894778485,1
7432,9,0,1,7,0,1,0,0.769872742,0
7433,12,0,1,10,0,1,0,1.365822172,0
7434,10,0,3,7,1,0,0,1.573979616,1
7435,7,0,3,2,0,0,1,0.49393806,1
7436,3,3,0,12,0,0,1,3.078447748,1
7437,7,2,1,9,0,1,0,0.780327738,0
7438,7,0,1,6,0,0,1,1.519199775,0
7439,9,2,1,8,0,1,0,1.666472312,0
7440,3,8,0,7,0,1,0,5.046680034,1
7441,11,1,2,0,1,0,0,0.781159973,1
7442,2,2,1,12,0,1,0,1.418714772,0
7443,8,1,2,8,0,1,0,1.621084031,1
7444,2,5,0,8,0,1,0,4.544425386,1
7445,10,0,2,2,0,1,0,0.712427092,0
7446,10,0,3,7,0,0,1,0.967303743,1
7447,5,5,0,11,0,1,0,3.72794982,0
7448,10,1,1,8,0,1,0,1.435953543,1
7449,6,0,2,9,0,0,1,1.813677418,0
7450,9,1,0,2,0,1,0,0.530597726,1
7451,2,5,1,10,0,1,0,5.975118911,1
7452,10,1,1,2,1,0,0,0.883124323,0
7453,7,0,3,0,1,0,0,0.4391514,1
7454,10,2,0,2,1,0,0,0.657715516,0
7455,11,1,0,2,1,0,0,0.417808662,1
7456,4,1,1,0,1,0,0,0.859829428,1
7457,5,1,0,10,0,1,0,0.776968591,0
7458,6,1,0,10,1,0,0,1.253182269,0
7459,8,0,2,9,1,0,0,0.909384466,0
7460,9,2,0,0,1,0,0,0.558750843,0
7461,1,3,0,15,0,1,0,2.78807382,1
7462,0,4,8,3,0,1,0,29.75154555,0
7463,8,3,1,12,0,1,0,1.439054961,0
7464,14,0,1,1,1,0,0,0.408702862,0
7465,8,0,2,11,0,1,0,0.737765172,1
7466,11,0,3,11,0,1,0,0.560826843,0
7467,5,8,2,13,0,1,0,1.819681749,0
7468,8,3,1,6,0,0,1,1.93992767,1
7469,4,6,1,12,1,0,0,1.289395751,1
7470,9,0,1,0,0,1,0,0.883468124,1
7471,0,6,4,5,0,1,0,25.53993404,1
7472,2,5,0,14,1,0,0,3.629588958,1
7473,11,0,0,12,0,0,1,1.650435727,0
7474,1,2,1,9,0,1,0,4.967201816,1
7475,0,6,1,12,1,0,0,1.687199289,1
7476,9,1,0,1,0,0,1,0.730507779,1
7477,5,1,1,11,0,1,0,4.947098344,0
7478,8,1,0,3,1,0,0,0.743989489,1
7479,0,1,1,12,0,1,0,5.365720357,1
7480,4,4,3,9,1,0,0,3.366606024,1
7481,4,3,0,10,0,1,0,2.958269594,0
7482,3,3,1,13,0,0,1,3.863683174,0
7483,12,0,3,9,0,1,0,1.135082134,0
7484,9,2,1,1,0,0,1,0.529589494,1
7485,7,2,0,0,1,0,0,0.582824233,0
7486,7,5,0,2,1,0,0,0.648658955,0
7487,11,2,1,8,0,0,1,1.064555057,0
7488,7,2,0,11,0,1,0,1.796651238,0
7489,9,0,1,0,1,0,0,0.445494423,1
7490,8,1,1,0,1,0,0,0.527778003,1
7491,13,3,0,6,1,0,0,1.409135697,0
7492,10,0,1,0,0,0,1,0.585200443,1
7493,1,9,2,2,0,1,0,10.45101257,0
7494,9,1,0,12,0,1,0,0.924768156,0
7495,2,3,1,12,0,1,0,2.752330117,1
7496,10,0,1,1,1,0,0,0.738553962,0
7497,11,0,1,10,0,1,0,1.929042993,0
7498,12,2,0,0,0,0,1,0.334817192,1
7499,11,1,2,0,0,0,1,0.762499669,1
7500,1,2,4,12,0,1,0,4.290857114,1
7501,6,10,0,9,0,1,0,1.438712318,1
7502,10,1,1,1,0,0,1,0.72413238,1
7503,11,2,1,2,0,0,1,0.419974748,1
7504,3,3,0,0,1,0,0,0.766454724,1
7505,11,1,1,10,0,1,0,0.759674076,0
7506,2,4,0,10,1,0,0,4.967622048,0
7507,9,1,0,1,0,0,1,0.513885501,1
7508,7,5,1,0,1,0,0,0.380253079,1
7509,8,1,0,10,0,1,0,1.09053855,0
7510,10,2,2,8,1,0,0,0.674129023,0
7511,1,6,8,2,0,1,0,21.16138048,1
7512,10,1,0,6,1,0,0,0.860225895,0
7513,9,1,1,4,0,1,0,1.999065121,1
7514,9,0,3,1,0,0,1,0.755218574,0
7515,5,1,2,1,0,0,1,0.498210728,1
7516,13,0,1,11,0,1,0,1.390783021,0
7517,4,3,0,11,0,1,0,2.892350042,0
7518,3,4,0,9,1,0,0,5.676653723,0
7519,4,5,0,9,1,0,0,5.873833864,1
7520,3,0,1,11,0,1,0,4.162173382,1
7521,4,2,1,9,0,1,0,2.227211786,0
7522,12,1,2,0,1,0,0,0.554902193,1
7523,3,5,5,3,0,1,0,22.21900962,1
7524,11,0,0,0,1,0,0,0.712188267,1
7525,10,1,1,1,0,1,0,0.424784185,0
7526,10,3,2,0,1,0,0,0.7186402,0
7527,0,3,1,11,1,0,0,4.615287461,0
7528,9,1,1,0,0,1,0,0.57324398,0
7529,3,7,1,14,0,1,0,3.737105296,1
7530,2,4,1,10,0,1,0,5.974841421,0
7531,7,4,1,9,0,0,1,0.807947755,0
7532,12,2,0,4,0,1,0,1.230111293,0
7533,10,0,2,1,0,0,1,0.736640988,0
7534,5,3,0,11,1,0,0,5.06703922,1
7535,7,0,0,1,0,0,1,0.632384363,0
7536,9,0,0,7,0,0,1,1.693192908,0
7537,9,3,1,0,1,0,0,0.751604465,1
7538,7,0,0,9,0,1,0,1.399520352,0
7539,9,0,2,0,1,0,0,0.499182401,0
7540,4,6,1,7,0,1,0,4.400285925,0
7541,2,6,4,2,0,1,0,14.79959221,0
7542,9,1,0,0,0,1,0,0.855632091,1
7543,10,1,1,0,1,0,0,0.400414489,1
7544,3,3,0,10,1,0,0,3.872378974,1
7545,9,0,3,2,1,0,0,0.786523946,1
7546,11,4,1,0,0,0,1,0.306135267,1
7547,1,2,2,10,0,1,0,4.430017648,1
7548,3,4,2,10,0,1,0,1.253583224,1
7549,1,4,2,11,1,0,0,3.130671572,1
7550,11,1,0,5,0,1,0,0.703221679,0
7551,14,0,0,11,0,1,0,1.412117858,0
7552,7,1,0,1,1,0,0,0.814205358,1
7553,11,1,1,2,0,1,0,0.7505907,1
7554,10,1,0,0,0,0,1,0.380678071,0
7555,9,1,1,1,1,0,0,0.457708862,1
7556,1,3,5,3,0,1,0,19.59252347,1
7557,1,4,1,13,0,1,0,1.855721436,1
7558,7,0,0,1,0,0,1,0.856238756,1
7559,6,4,0,0,1,0,0,0.772762558,1
7560,7,2,0,8,0,1,0,1.024105253,1
7561,8,4,0,12,1,0,0,2.806478188,0
7562,9,0,2,2,0,0,1,0.587779903,1
7563,6,1,0,2,0,0,1,0.766041939,1
7564,2,2,0,14,0,1,0,1.006557374,0
7565,3,5,1,9,0,1,0,5.461772114,0
7566,13,1,2,0,1,0,0,0.45440112,1
7567,10,1,1,2,1,0,0,0.596583365,0
7568,0,4,8,4,0,0,1,27.94738179,1
7569,10,1,2,6,0,1,0,1.999935991,1
7570,3,4,0,13,1,0,0,3.327887538,1
7571,8,0,1,9,0,1,0,1.446091694,0
7572,11,1,1,1,0,0,1,0.410516544,0
7573,10,0,0,0,1,0,0,0.866996334,0
7574,7,1,0,1,0,0,1,0.306574849,0
7575,9,1,1,1,0,0,1,0.433118492,0
7576,9,2,1,11,1,0,0,1.078620417,0
7577,10,1,3,1,1,0,0,0.521427188,1
7578,0,0,7,2,0,1,0,17.01889566,1
7579,11,0,0,2,1,0,0,0.778178387,0
7580,11,1,4,7,0,0,1,1.632563179,0
7581,1,4,7,2,0,1,0,13.99854511,1
7582,3,5,1,13,0,1,0,1.988564724,0
7583,12,1,0,1,0,0,1,0.541345652,1
7584,8,2,0,1,0,1,0,0.301183655,1
7585,10,2,3,9,0,1,0,1.057182306,1
7586,8,2,2,10,0,1,0,1.831635248,1
7587,14,2,0,3,0,0,1,0.601329831,1
7588,4,2,0,10,0,0,1,2.017278101,1
7589,8,0,0,12,0,1,0,1.57758044,0
7590,6,2,2,7,0,1,0,2.278775308,0
7591,13,0,0,2,1,0,0,0.3208313,1
7592,1,2,7,2,0,1,0,24.89021305,1
7593,4,3,2,10,1,0,0,5.599728296,0
7594,4,7,2,12,0,1,0,3.022880785,1
7595,1,5,8,1,0,1,0,7.161514887,1
7596,4,3,0,10,0,1,0,5.175858649,1
7597,3,3,1,10,0,1,0,2.095101838,0
7598,12,0,0,7,0,1,0,0.6936482,0
7599,1,2,7,4,0,1,0,29.62958171,0
7600,10,1,3,3,0,0,1,0.398962598,1
7601,2,2,1,11,0,1,0,1.181922878,1
7602,7,2,0,10,0,1,0,0.897408309,0
7603,7,1,2,9,0,1,0,1.619444651,0
7604,9,0,1,7,1,0,0,1.427766501,1
7605,1,5,1,12,0,1,0,1.619286058,1
7606,5,5,1,10,0,0,1,4.387133356,0
7607,11,2,2,0,1,0,0,0.52755354,0
7608,8,3,0,1,0,0,1,0.737889826,1
7609,7,0,1,1,0,0,1,0.663738611,0
7610,5,2,0,8,0,0,1,1.057295066,1
7611,10,1,0,1,1,0,0,0.582940384,1
7612,10,1,1,7,0,1,0,1.622427669,0
7613,8,1,1,10,0,1,0,1.189107118,0
7614,11,1,0,6,0,1,0,1.112965746,0
7615,7,0,1,1,0,0,1,0.498741563,1
7616,10,2,1,3,0,0,1,0.438804305,1
7617,8,0,2,8,0,1,0,0.635892171,0
7618,4,2,0,10,0,1,0,4.590883227,1
7619,7,2,0,1,1,0,0,0.869731012,1
7620,1,4,1,13,1,0,0,5.119480674,1
7621,10,2,0,0,1,0,0,0.623663569,1
7622,3,6,1,9,0,1,0,1.636764138,0
7623,2,5,6,3,0,1,0,10.26619694,0
7624,11,2,1,0,0,1,0,0.512983617,1
7625,10,4,1,9,0,1,0,1.524553315,0
7626,10,1,1,11,1,0,0,1.691455376,1
7627,2,4,1,9,0,1,0,4.957783831,0
7628,8,4,0,11,0,1,0,0.831377967,0
7629,9,1,0,7,0,1,0,0.763934644,0
7630,2,1,0,9,0,1,0,3.775070567,0
7631,7,0,0,9,0,0,1,0.964147554,0
7632,5,3,0,11,0,1,0,2.07742259,0
7633,10,0,2,12,0,1,0,1.744669808,1
7634,6,0,0,2,0,1,0,0.670169375,1
7635,8,0,2,1,1,0,0,0.632059927,1
7636,7,2,1,12,0,1,0,1.721843087,1
7637,2,4,1,12,0,1,0,5.807453754,1
7638,4,2,2,10,0,1,0,4.392031589,0
7639,3,4,2,10,0,1,0,5.97351351,1
7640,9,0,0,1,0,1,0,0.521259651,1
7641,4,7,0,11,0,1,0,1.551217742,1
7642,2,4,4,4,0,1,0,22.91124384,0
7643,12,0,3,1,1,0,0,0.434196266,1
7644,2,6,1,13,0,1,0,1.952696835,1
7645,3,4,0,12,1,0,0,1.283403358,1
7646,8,0,0,1,0,0,1,0.594619754,1
7647,11,1,0,11,0,1,0,1.836400627,0
7648,10,2,1,10,1,0,0,1.524683205,0
7649,1,2,1,10,0,1,0,5.508830664,0
7650,3,3,0,10,0,1,0,2.076413655,1
7651,6,0,1,1,1,0,0,0.442434704,0
7652,7,7,2,12,0,1,0,5.081163732,1
7653,3,4,1,10,0,1,0,1.752417225,1
7654,12,1,2,1,0,0,1,0.447527752,0
7655,7,0,3,11,0,1,0,1.454639301,0
7656,5,3,1,0,1,0,0,0.590321521,1
7657,5,3,4,11,1,0,0,1.561561265,0
7658,2,3,0,11,1,0,0,2.175001567,1
7659,6,1,0,10,0,0,1,1.101353872,0
7660,8,1,0,11,0,1,0,1.845555609,0
7661,9,0,0,0,0,0,1,0.533824407,0
7662,8,0,0,1,1,0,0,0.485241558,1
7663,9,2,1,1,1,0,0,0.851451014,1
7664,7,1,0,0,0,0,1,0.534042689,0
7665,7,1,2,8,0,0,1,1.917799121,1
7666,5,1,0,10,0,1,0,3.124348877,1
7667,6,2,1,10,0,1,0,3.561597412,1
7668,2,6,2,11,0,1,0,2.012358263,0
7669,10,2,2,3,0,0,1,0.508958237,1
7670,11,0,2,8,0,1,0,1.668475316,0
7671,11,1,0,0,0,0,1,0.341486767,1
7672,8,2,2,11,0,1,0,1.710701889,0
7673,7,2,1,2,1,0,0,0.825213375,1
7674,2,1,6,4,0,1,0,5.929542404,0
7675,11,3,1,10,0,1,0,0.71879352,1
7676,10,1,0,0,1,0,0,0.767485747,0
7677,6,1,0,6,0,0,1,1.577081801,0
7678,8,2,2,0,0,0,1,0.898861531,0
7679,6,1,3,11,0,1,0,1.536556967,0
7680,9,0,0,1,0,0,1,0.788274459,1
7681,10,0,3,1,0,0,1,0.809549027,0
7682,9,2,0,2,0,0,1,0.580384284,1
7683,5,3,1,9,1,0,0,5.863948675,1
7684,2,4,0,12,0,1,0,4.206653189,0
7685,5,3,0,11,0,1,0,2.148388751,0
7686,8,1,1,8,0,1,0,0.771152922,1
7687,10,1,1,11,0,1,0,1.742219476,0
7688,2,1,1,11,0,1,0,5.749090257,0
7689,8,1,2,11,0,1,0,0.696160744,0
7690,10,2,1,2,0,0,1,0.459066175,1
7691,10,3,1,0,1,0,0,0.473655635,0
7692,1,7,4,2,0,0,1,9.273343069,0
7693,3,3,1,12,1,0,0,4.477666742,0
7694,10,2,1,4,0,0,1,1.776726783,0
7695,14,1,1,0,0,1,0,0.719644473,1
7696,10,1,2,1,1,0,0,0.883091487,1
7697,8,1,2,7,0,0,1,0.593999029,0
7698,8,3,1,1,1,0,0,0.300528955,1
7699,7,0,1,0,1,0,0,0.306567211,0
7700,1,4,2,15,0,1,0,4.623428209,1
7701,3,5,1,10,0,1,0,4.061973435,0
7702,9,0,1,0,1,0,0,0.629713457,1
7703,8,1,0,3,0,0,1,0.396364935,1
7704,8,0,1,0,0,0,1,0.353538581,0
7705,2,2,2,11,0,1,0,3.030910738,1
7706,7,2,1,1,0,0,1,0.866087332,0
7707,8,1,0,8,0,1,0,1.606186684,0
7708,4,2,1,2,0,0,1,0.877038747,1
7709,9,1,2,0,1,0,0,0.870883501,0
7710,7,0,1,0,1,0,0,0.409851148,1
7711,8,1,0,0,1,0,0,0.451286903,0
7712,9,3,0,3,1,0,0,0.391652621,0
7713,4,6,2,13,0,1,0,2.917649896,0
7714,3,4,1,11,1,0,0,4.757777081,0
7715,11,2,0,11,0,1,0,1.150695745,0
7716,8,1,1,0,0,0,1,0.488042159,1
7717,11,1,0,9,0,0,1,1.838716871,1
7718,9,1,0,1,0,0,1,0.60541627,1
7719,7,2,3,1,1,0,0,0.503817828,0
7720,7,4,0,12,1,0,0,5.571774303,1
7721,9,0,1,7,1,0,0,1.356429356,1
7722,8,2,0,12,0,1,0,1.32399745,1
7723,0,4,0,14,0,1,0,3.374523249,0
7724,9,0,1,9,0,0,1,1.963175019,0
7725,2,1,1,12,0,1,0,4.545751831,1
7726,7,2,1,10,0,1,0,1.096350365,0
7727,10,1,1,12,1,0,0,1.133735468,1
7728,6,2,3,0,1,0,0,0.552977594,1
7729,12,1,1,1,0,0,1,0.855928635,0
7730,3,8,4,11,0,1,0,2.776057913,1
7731,7,1,1,1,0,0,1,0.522334013,0
7732,11,2,1,10,0,1,0,1.062190309,0
7733,7,0,2,1,1,0,0,0.487108525,1
7734,8,0,1,0,1,0,0,0.499166636,1
7735,9,1,1,0,1,0,0,0.552769672,0
7736,5,12,0,10,0,1,0,3.9330614,1
7737,12,0,1,1,1,0,0,0.661368395,0
7738,10,1,0,10,0,1,0,1.868164467,0
7739,9,1,0,7,0,1,0,1.222241848,0
7740,2,5,9,3,0,1,0,17.31885284,1
7741,9,0,2,10,0,0,1,1.130105169,0
7742,11,1,2,2,0,0,1,0.381795059,0
7743,9,0,0,1,1,0,0,0.695989574,0
7744,13,2,4,9,1,0,0,1.089028071,1
7745,9,2,0,1,1,0,0,0.462740453,1
7746,5,3,2,8,0,1,0,2.747613474,1
7747,2,2,1,15,0,1,0,4.958116538,1
7748,6,1,1,0,1,0,0,0.432356596,0
7749,4,5,2,11,1,0,0,5.674712025,0
7750,9,4,1,12,0,0,1,1.444553324,0
7751,1,2,6,1,0,1,0,24.32365813,0
7752,7,0,0,7,0,1,0,0.960906999,0
7753,11,3,1,2,1,0,0,0.73912402,1
7754,9,0,1,1,0,1,0,0.639110564,0
7755,8,1,0,10,0,1,0,1.478656251,0
7756,1,4,3,0,0,1,0,23.91071378,1
7757,10,1,2,2,0,0,1,0.619825725,1
7758,9,3,0,0,1,0,0,0.610434285,1
7759,9,1,1,9,0,1,0,1.808642458,0
7760,8,0,3,4,1,0,0,0.689199838,1
7761,5,7,1,10,0,1,0,2.363085187,1
7762,2,2,2,11,1,0,0,1.008028571,0
7763,12,3,2,0,1,0,0,0.724784559,1
7764,0,6,12,3,0,1,0,11.40488669,1
7765,5,2,0,13,0,1,0,1.755642895,0
7766,10,4,1,9,0,1,0,1.203055924,0
7767,8,2,1,10,0,0,1,1.789899604,0
7768,7,0,1,0,0,0,1,0.467034869,0
7769,10,1,0,8,0,1,0,1.282108502,0
7770,9,1,2,10,0,1,0,1.581071876,0
7771,9,3,1,11,0,1,0,0.857327717,0
7772,0,5,0,9,1,0,0,2.792851606,0
7773,8,1,0,2,0,0,1,0.465938795,0
7774,6,0,2,7,0,1,0,1.495147809,0
7775,3,4,2,11,0,1,0,5.458665934,0
7776,8,1,2,0,1,0,0,0.414315422,0
7777,4,1,1,11,1,0,0,2.105786514,0
7778,3,4,2,10,0,1,0,4.877886364,0
7779,12,1,0,2,0,0,1,0.655235728,1
7780,8,0,2,0,0,0,1,0.624166496,1
7781,8,1,1,14,0,1,0,1.031177796,0
7782,9,2,1,0,1,0,0,0.715411723,0
7783,9,1,0,0,0,0,1,0.690069086,0
7784,0,3,2,12,0,1,0,3.661111553,1
7785,9,0,1,1,1,0,0,0.813700771,0
7786,9,1,2,1,0,0,1,0.744121217,1
7787,8,1,1,12,0,1,0,1.565431767,1
7788,6,0,0,10,0,1,0,1.751901721,0
7789,3,4,1,11,0,1,0,1.856431476,0
7790,8,1,1,11,0,1,0,1.548616488,0
7791,11,0,1,9,0,1,0,1.230717573,0
7792,10,0,0,0,1,0,0,0.567820483,0
7793,12,3,3,10,0,1,0,1.322184966,0
7794,6,0,1,2,1,0,0,0.348139758,0
7795,10,0,2,10,0,0,1,1.574086534,1
7796,8,1,0,2,0,0,1,0.561859829,0
7797,11,0,0,9,1,0,0,1.631268264,0
7798,10,1,2,1,1,0,0,0.446938243,1
7799,10,0,1,9,0,1,0,0.695870715,0
7800,2,5,2,11,1,0,0,3.200749469,1
7801,9,1,1,1,0,0,1,0.562158787,1
7802,12,0,0,2,1,0,0,0.703456044,1
7803,9,1,0,2,0,0,1,0.632854392,0
7804,6,2,1,14,0,1,0,1.793714653,1
7805,12,0,1,0,0,0,1,0.442107394,1
7806,11,1,1,4,0,0,1,1.18036425,1
7807,12,2,1,7,0,1,0,1.952060357,1
